Brand,Date,Product,Category,City,Price,Quantity,DeliveryTime(min),PaymentMode,Rating,TotalAmount,DeliverySpeed,OrderMonth,OrderWeekday,OrderDay,IsWeekend,RatingCategory
Zepto,2024-08-11,Rice,Grains,Delhi,129,5,8,Card,3.0,645,Fast,August,Sunday,11,True,Medium
Zepto,2024-08-12,Snacks,Snacks,Bangalore,186,5,7,Upi,3.0,930,Fast,August,Monday,12,False,Medium
Blinkit,2024-08-13,Juice,Beverages,Bangalore,226,5,13,Card,3.0,1130,Fast,August,Tuesday,13,False,Medium
Zepto,2024-08-14,Juice,Beverages,Mumbai,46,3,19,Cod,4.0,138,Medium,August,Wednesday,14,False,High
Blinkit,2024-08-15,Juice,Beverages,Hyderabad,224,4,23,Cod,3.0,896,Slow,August,Thursday,15,False,Medium
Blinkit,2024-08-16,Milk,Dairy,Chennai,200,3,13,Upi,2.0,600,Fast,August,Friday,16,False,Low
Zepto,2024-08-17,Snacks,Snacks,Chennai,155,5,17,Upi,2.0,775,Medium,August,Saturday,17,True,Low
Blinkit,2024-08-18,Biscuits,Bakery,Hyderabad,194,3,18,Cod,3.0,582,Medium,August,Sunday,18,True,Medium
Zepto,2024-08-19,Snacks,Snacks,Delhi,204,1,8,Cod,5.0,204,Fast,August,Monday,19,False,High
Blinkit,2024-08-20,Bread,Bakery,Chennai,150,2,15,Upi,3.0,300,Medium,August,Tuesday,20,False,Medium
Zepto,2024-08-21,Snacks,Snacks,Bangalore,97,1,18,Cod,1.0,97,Medium,August,Wednesday,21,False,Low
Blinkit,2024-08-22,Bread,Bakery,Mumbai,215,1,19,Card,1.0,215,Medium,August,Thursday,22,False,Low
Blinkit,2024-08-23,Rice,Grains,Chennai,174,1,14,Upi,1.0,174,Fast,August,Friday,23,False,Low
Blinkit,2024-08-24,Coke,Beverages,Delhi,143,5,16,Card,2.0,715,Medium,August,Saturday,24,True,Low
Zepto,2024-08-25,Eggs,Poultry,Chennai,124,4,20,Cod,1.0,496,Medium,August,Sunday,25,True,Low
Blinkit,2024-08-26,Rice,Grains,Chennai,96,5,15,Upi,3.0,480,Medium,August,Monday,26,False,Medium
Blinkit,2024-08-27,Paneer,Dairy,Delhi,207,3,17,Cod,3.0,621,Medium,August,Tuesday,27,False,Medium
Blinkit,2024-08-28,Biscuits,Bakery,Mumbai,241,1,18,Upi,1.0,241,Medium,August,Wednesday,28,False,Low
Blinkit,2024-08-29,Butter,Dairy,Hyderabad,213,1,23,Card,1.0,213,Slow,August,Thursday,29,False,Low
Blinkit,2024-08-30,Biscuits,Bakery,Chennai,218,3,11,Cod,5.0,654,Fast,August,Friday,30,False,High
Blinkit,2024-08-31,Juice,Beverages,Delhi,69,5,20,Card,1.0,345,Medium,August,Saturday,31,True,Low
Zepto,2024-09-01,Atta,Grains,Hyderabad,206,1,12,Upi,3.0,206,Fast,September,Sunday,1,True,Medium
Blinkit,2024-09-02,Paneer,Dairy,Bangalore,45,1,18,Upi,1.0,45,Medium,September,Monday,2,False,Low
Zepto,2024-09-03,Milk,Dairy,Chennai,61,2,19,Cod,1.0,122,Medium,September,Tuesday,3,False,Low
Blinkit,2024-09-04,Snacks,Snacks,Hyderabad,161,3,22,Upi,3.0,483,Slow,September,Wednesday,4,False,Medium
Blinkit,2024-09-05,Eggs,Poultry,Chennai,93,2,18,Cod,2.0,186,Medium,September,Thursday,5,False,Low
Blinkit,2024-09-06,Milk,Dairy,Hyderabad,100,4,25,Cod,4.0,400,Slow,September,Friday,6,False,High
Blinkit,2024-09-07,Eggs,Poultry,Hyderabad,154,1,16,Upi,3.0,154,Medium,September,Saturday,7,True,Medium
Zepto,2024-09-08,Coke,Beverages,Delhi,91,5,12,Cod,2.0,455,Fast,September,Sunday,8,True,Low
Zepto,2024-09-09,Milk,Dairy,Chennai,44,2,12,Upi,1.0,88,Fast,September,Monday,9,False,Low
Zepto,2024-09-10,Coke,Beverages,Hyderabad,40,3,11,Cod,3.0,120,Fast,September,Tuesday,10,False,Medium
Blinkit,2024-09-11,Butter,Dairy,Mumbai,117,5,22,Card,1.0,585,Slow,September,Wednesday,11,False,Low
Zepto,2024-09-12,Milk,Dairy,Bangalore,151,4,14,Cod,5.0,604,Fast,September,Thursday,12,False,High
Blinkit,2024-09-13,Eggs,Poultry,Mumbai,158,3,16,Upi,3.0,474,Medium,September,Friday,13,False,Medium
Blinkit,2024-09-14,Rice,Grains,Chennai,208,3,18,Cod,3.0,624,Medium,September,Saturday,14,True,Medium
Zepto,2024-09-15,Milk,Dairy,Bangalore,56,1,15,Card,3.0,56,Medium,September,Sunday,15,True,Medium
